year;age;catch;catch_weight;smb;stock_weight;maturity;smh;M
1923;4;0,00000000000000e+00;4000,0000000000000;NA;910,0000000000000;5,39000000000000e-01;NA;0,2
1923;5;0,00000000000000e+00;4000,0000000000000;NA;1409,0000000000000;7,22000000000000e-01;NA;0,2
1923;6;0,00000000000000e+00;4000,0000000000000;NA;1968,0000000000000;8,21000000000000e-01;NA;0,2
1923;7;0,00000000000000e+00;4000,0000000000000;NA;2496,0000000000000;8,68000000000000e-01;NA;0,2
1923;8;0,00000000000000e+00;4000,0000000000000;NA;3077,0000000000000;9,04000000000000e-01;NA;0,2
1923;9;0,00000000000000e+00;4000,0000000000000;NA;3300,0000000000000;9,63000000000000e-01;NA;0,2
1923;10;0,00000000000000e+00;4000,0000000000000;NA;4000,0000000000000;1,00000000000000e+00;NA;0,2
1923;11;0,00000000000000e+00;4000,0000000000000;NA;5741,0000000000000;1,00000000000000e+00;NA;0,2
1923;12;0,00000000000000e+00;4000,0000000000000;NA;6171,0000000000000;1,00000000000000e+00;NA;0,2
1923;13;0,00000000000000e+00;4000,0000000000000;NA;4000,0000000000000;1,00000000000000e+00;NA;0,2
1923;14;0,00000000000000e+00;4000,0000000000000;NA;5213,0000000000000;1,00000000000000e+00;NA;0,2
1923;15;0,00000000000000e+00;4000,0000000000000;NA;4000,0000000000000;NA;NA;0,2
1923;16;0,00000000000000e+00;4000,0000000000000;NA;4000,0000000000000;NA;NA;0,2
1923;17;0,00000000000000e+00;4000,0000000000000;NA;4000,0000000000000;NA;NA;0,2
1923;18;0,00000000000000e+00;4000,0000000000000;NA;4000,0000000000000;NA;NA;0,2
1923;19;0,00000000000000e+00;4000,0000000000000;NA;4000,0000000000000;NA;NA;0,2
1923;20;0,00000000000000e+00;4000,0000000000000;NA;4000,0000000000000;NA;NA;0,2
1923;21;0,00000000000000e+00;4000,0000000000000;NA;4000,0000000000000;NA;NA;0,2
1923;22;0,00000000000000e+00;4000,0000000000000;NA;4000,0000000000000;NA;NA;0,2
1924;0;0,00000000000000e+00;4000,0000000000000;NA;4000,0000000000000;NA;NA;0,2
1924;1;0,00000000000000e+00;4000,0000000000000;NA;37,0000000000000;0,00000000000000e+00;NA;0,2
1924;2;0,00000000000000e+00;4000,0000000000000;NA;185,0000000000000;8,00000000000000e-02;NA;0,2
1924;3;0,00000000000000e+00;4000,0000000000000;NA;481,0000000000000;3,01000000000000e-01;NA;0,2
1924;4;0,00000000000000e+00;4000,0000000000000;NA;910,0000000000000;5,39000000000000e-01;NA;0,2
1924;5;0,00000000000000e+00;4000,0000000000000;NA;1409,0000000000000;7,22000000000000e-01;NA;0,2
1924;6;0,00000000000000e+00;4000,0000000000000;NA;1968,0000000000000;8,21000000000000e-01;NA;0,2
1924;7;0,00000000000000e+00;4000,0000000000000;NA;2496,0000000000000;8,68000000000000e-01;NA;0,2
1924;8;0,00000000000000e+00;4000,0000000000000;NA;3077,0000000000000;9,04000000000000e-01;NA;0,2
1924;9;0,00000000000000e+00;4000,0000000000000;NA;3300,0000000000000;9,63000000000000e-01;NA;0,2
1924;10;0,00000000000000e+00;4000,0000000000000;NA;4000,0000000000000;1,00000000000000e+00;NA;0,2
1924;11;0,00000000000000e+00;4000,0000000000000;NA;5741,0000000000000;1,00000000000000e+00;NA;0,2
1924;12;0,00000000000000e+00;4000,0000000000000;NA;6171,0000000000000;1,00000000000000e+00;NA;0,2
1924;13;0,00000000000000e+00;4000,0000000000000;NA;4000,0000000000000;1,00000000000000e+00;NA;0,2
1924;14;0,00000000000000e+00;4000,0000000000000;NA;5213,0000000000000;1,00000000000000e+00;NA;0,2
1924;15;0,00000000000000e+00;4000,0000000000000;NA;4000,0000000000000;NA;NA;0,2
1924;16;0,00000000000000e+00;4000,0000000000000;NA;4000,0000000000000;NA;NA;0,2
1924;17;0,00000000000000e+00;4000,0000000000000;NA;4000,0000000000000;NA;NA;0,2
1924;18;0,00000000000000e+00;4000,0000000000000;NA;4000,0000000000000;NA;NA;0,2
1924;19;0,00000000000000e+00;4000,0000000000000;NA;4000,0000000000000;NA;NA;0,2
1924;20;0,00000000000000e+00;4000,0000000000000;NA;4000,0000000000000;NA;NA;0,2
1924;21;0,00000000000000e+00;4000,0000000000000;NA;4000,0000000000000;NA;NA;0,2
1924;22;0,00000000000000e+00;4000,0000000000000;NA;4000,0000000000000;NA;NA;0,2
1925;0;0,00000000000000e+00;4000,0000000000000;NA;4000,0000000000000;NA;NA;0,2
1925;1;0,00000000000000e+00;4000,0000000000000;NA;37,0000000000000;0,00000000000000e+00;NA;0,2
1925;2;0,00000000000000e+00;4000,0000000000000;NA;185,0000000000000;8,00000000000000e-02;NA;0,2
1925;3;0,00000000000000e+00;4000,0000000000000;NA;481,0000000000000;3,01000000000000e-01;NA;0,2
1925;4;0,00000000000000e+00;4000,0000000000000;NA;910,0000000000000;5,39000000000000e-01;NA;0,2
1925;5;0,00000000000000e+00;4000,0000000000000;NA;1409,0000000000000;7,22000000000000e-01;NA;0,2
1925;6;0,00000000000000e+00;4000,0000000000000;NA;1968,0000000000000;8,21000000000000e-01;NA;0,2
1925;7;0,00000000000000e+00;4000,0000000000000;NA;2496,0000000000000;8,68000000000000e-01;NA;0,2
1925;8;0,00000000000000e+00;4000,0000000000000;NA;3077,0000000000000;9,04000000000000e-01;NA;0,2
1925;9;0,00000000000000e+00;4000,0000000000000;NA;3300,0000000000000;9,63000000000000e-01;NA;0,2
1925;10;0,00000000000000e+00;4000,0000000000000;NA;4000,0000000000000;1,00000000000000e+00;NA;0,2
1925;11;0,00000000000000e+00;4000,0000000000000;NA;5741,0000000000000;1,00000000000000e+00;NA;0,2
1925;12;0,00000000000000e+00;4000,0000000000000;NA;6171,0000000000000;1,00000000000000e+00;NA;0,2
1925;13;0,00000000000000e+00;4000,0000000000000;NA;4000,0000000000000;1,00000000000000e+00;NA;0,2
1925;14;0,00000000000000e+00;4000,0000000000000;NA;5213,0000000000000;1,00000000000000e+00;NA;0,2
1925;15;0,00000000000000e+00;4000,0000000000000;NA;4000,0000000000000;NA;NA;0,2
1925;16;0,00000000000000e+00;4000,0000000000000;NA;4000,0000000000000;NA;NA;0,2
1925;17;0,00000000000000e+00;4000,0000000000000;NA;4000,0000000000000;NA;NA;0,2
1925;18;0,00000000000000e+00;4000,0000000000000;NA;4000,0000000000000;NA;NA;0,2
1925;19;0,00000000000000e+00;4000,0000000000000;NA;4000,0000000000000;NA;NA;0,2
1925;20;0,00000000000000e+00;4000,0000000000000;NA;4000,0000000000000;NA;NA;0,2
1925;21;0,00000000000000e+00;4000,0000000000000;NA;4000,0000000000000;NA;NA;0,2
1925;22;0,00000000000000e+00;4000,0000000000000;NA;4000,0000000000000;NA;NA;0,2
1926;0;0,00000000000000e+00;4000,0000000000000;NA;4000,0000000000000;NA;NA;0,2
1926;1;0,00000000000000e+00;4000,0000000000000;NA;37,0000000000000;0,00000000000000e+00;NA;0,2
1926;2;0,00000000000000e+00;4000,0000000000000;NA;185,0000000000000;8,00000000000000e-02;NA;0,2
1926;3;0,00000000000000e+00;4000,0000000000000;NA;481,0000000000000;3,01000000000000e-01;NA;0,2
1926;4;0,00000000000000e+00;4000,0000000000000;NA;910,0000000000000;5,39000000000000e-01;NA;0,2
1926;5;0,00000000000000e+00;4000,0000000000000;NA;1409,0000000000000;7,22000000000000e-01;NA;0,2
1926;6;0,00000000000000e+00;4000,0000000000000;NA;1968,0000000000000;8,21000000000000e-01;NA;0,2
1926;7;0,00000000000000e+00;4000,0000000000000;NA;2496,0000000000000;8,68000000000000e-01;NA;0,2
1926;8;0,00000000000000e+00;4000,0000000000000;NA;3077,0000000000000;9,04000000000000e-01;NA;0,2
1926;9;0,00000000000000e+00;4000,0000000000000;NA;3300,0000000000000;9,63000000000000e-01;NA;0,2
1926;10;0,00000000000000e+00;4000,0000000000000;NA;4000,0000000000000;1,00000000000000e+00;NA;0,2
1926;11;0,00000000000000e+00;4000,0000000000000;NA;5741,0000000000000;1,00000000000000e+00;NA;0,2
1926;12;0,00000000000000e+00;4000,0000000000000;NA;6171,0000000000000;1,00000000000000e+00;NA;0,2
1926;13;0,00000000000000e+00;4000,0000000000000;NA;4000,0000000000000;1,00000000000000e+00;NA;0,2
1926;14;0,00000000000000e+00;4000,0000000000000;NA;5213,0000000000000;1,00000000000000e+00;NA;0,2
1926;15;0,00000000000000e+00;4000,0000000000000;NA;4000,0000000000000;NA;NA;0,2
1926;16;0,00000000000000e+00;4000,0000000000000;NA;4000,0000000000000;NA;NA;0,2
1926;17;0,00000000000000e+00;4000,0000000000000;NA;4000,0000000000000;NA;NA;0,2
1926;18;0,00000000000000e+00;4000,0000000000000;NA;4000,0000000000000;NA;NA;0,2
1926;19;0,00000000000000e+00;4000,0000000000000;NA;4000,0000000000000;NA;NA;0,2
1926;20;0,00000000000000e+00;4000,0000000000000;NA;4000,0000000000000;NA;NA;0,2
1926;21;0,00000000000000e+00;4000,0000000000000;NA;4000,0000000000000;NA;NA;0,2
1926;22;0,00000000000000e+00;4000,0000000000000;NA;4000,0000000000000;NA;NA;0,2
1927;0;0,00000000000000e+00;4000,0000000000000;NA;4000,0000000000000;NA;NA;0,2
1927;1;0,00000000000000e+00;4000,0000000000000;NA;37,0000000000000;0,00000000000000e+00;NA;0,2
1927;2;0,00000000000000e+00;4000,0000000000000;NA;185,0000000000000;8,00000000000000e-02;NA;0,2
1927;3;0,00000000000000e+00;4000,0000000000000;NA;481,0000000000000;3,01000000000000e-01;NA;0,2
1927;4;0,00000000000000e+00;4000,0000000000000;NA;910,0000000000000;5,39000000000000e-01;NA;0,2
1927;5;0,00000000000000e+00;4000,0000000000000;NA;1409,0000000000000;7,22000000000000e-01;NA;0,2
1927;6;0,00000000000000e+00;4000,0000000000000;NA;1968,0000000000000;8,21000000000000e-01;NA;0,2
1927;7;0,00000000000000e+00;4000,0000000000000;NA;2496,0000000000000;8,68000000000000e-01;NA;0,2
1927;8;0,00000000000000e+00;4000,0000000000000;NA;3077,0000000000000;9,04000000000000e-01;NA;0,2
1927;9;0,00000000000000e+00;4000,0000000000000;NA;3300,0000000000000;9,63000000000000e-01;NA;0,2
1927;10;0,00000000000000e+00;4000,0000000000000;NA;4000,0000000000000;1,00000000000000e+00;NA;0,2
1927;11;0,00000000000000e+00;4000,0000000000000;NA;5741,0000000000000;1,00000000000000e+00;NA;0,2
1927;12;0,00000000000000e+00;4000,0000000000000;NA;6171,0000000000000;1,00000000000000e+00;NA;0,2
1927;13;0,00000000000000e+00;4000,0000000000000;NA;4000,0000000000000;1,00000000000000e+00;NA;0,2
1927;14;0,00000000000000e+00;4000,0000000000000;NA;5213,0000000000000;1,00000000000000e+00;NA;0,2
1927;15;0,00000000000000e+00;4000,0000000000000;NA;4000,0000000000000;NA;NA;0,2
1927;16;0,00000000000000e+00;4000,0000000000000;NA;4000,0000000000000;NA;NA;0,2
1927;17;0,00000000000000e+00;4000,0000000000000;NA;4000,0000000000000;NA;NA;0,2
1927;18;0,00000000000000e+00;4000,0000000000000;NA;4000,0000000000000;NA;NA;0,2
1927;19;0,00000000000000e+00;4000,0000000000000;NA;4000,0000000000000;NA;NA;0,2
1927;20;0,00000000000000e+00;4000,0000000000000;NA;4000,0000000000000;NA;NA;0,2
1927;21;0,00000000000000e+00;4000,0000000000000;NA;4000,0000000000000;NA;NA;0,2
1927;22;0,00000000000000e+00;4000,0000000000000;NA;4000,0000000000000;NA;NA;0,2
1928;0;0,00000000000000e+00;4000,0000000000000;NA;4000,0000000000000;NA;NA;0,2
1928;1;0,00000000000000e+00;4000,0000000000000;NA;37,0000000000000;0,00000000000000e+00;NA;0,2
1928;2;0,00000000000000e+00;4000,0000000000000;NA;185,0000000000000;8,00000000000000e-02;NA;0,2
1928;3;0,00000000000000e+00;4000,0000000000000;NA;481,0000000000000;3,01000000000000e-01;NA;0,2
1928;4;0,00000000000000e+00;4000,0000000000000;NA;910,0000000000000;5,39000000000000e-01;NA;0,2
1928;5;0,00000000000000e+00;4000,0000000000000;NA;1409,0000000000000;7,22000000000000e-01;NA;0,2
1928;6;0,00000000000000e+00;4000,0000000000000;NA;1968,0000000000000;8,21000000000000e-01;NA;0,2
1928;7;0,00000000000000e+00;4000,0000000000000;NA;2496,0000000000000;8,68000000000000e-01;NA;0,2
1928;8;0,00000000000000e+00;4000,0000000000000;NA;3077,0000000000000;9,04000000000000e-01;NA;0,2
1928;9;0,00000000000000e+00;4000,0000000000000;NA;3300,0000000000000;9,63000000000000e-01;NA;0,2
1928;10;0,00000000000000e+00;4000,0000000000000;NA;4000,0000000000000;1,00000000000000e+00;NA;0,2
1928;11;0,00000000000000e+00;4000,0000000000000;NA;5741,0000000000000;1,00000000000000e+00;NA;0,2
1928;12;0,00000000000000e+00;4000,0000000000000;NA;6171,0000000000000;1,00000000000000e+00;NA;0,2
1928;13;0,00000000000000e+00;4000,0000000000000;NA;4000,0000000000000;1,00000000000000e+00;NA;0,2
1928;14;0,00000000000000e+00;4000,0000000000000;NA;5213,0000000000000;1,00000000000000e+00;NA;0,2
1928;15;0,00000000000000e+00;4000,0000000000000;NA;4000,0000000000000;NA;NA;0,2
1928;16;0,00000000000000e+00;4000,0000000000000;NA;4000,0000000000000;NA;NA;0,2
1928;17;0,00000000000000e+00;4000,0000000000000;NA;4000,0000000000000;NA;NA;0,2
1928;18;0,00000000000000e+00;4000,0000000000000;NA;4000,0000000000000;NA;NA;0,2
1928;19;0,00000000000000e+00;4000,0000000000000;NA;4000,0000000000000;NA;NA;0,2
1928;20;0,00000000000000e+00;4000,0000000000000;NA;4000,0000000000000;NA;NA;0,2
1928;21;0,00000000000000e+00;4000,0000000000000;NA;4000,0000000000000;NA;NA;0,2
1928;22;0,00000000000000e+00;4000,0000000000000;NA;4000,0000000000000;NA;NA;0,2
1929;0;0,00000000000000e+00;4000,0000000000000;NA;4000,0000000000000;NA;NA;0,2
1929;1;0,00000000000000e+00;4000,0000000000000;NA;37,0000000000000;0,00000000000000e+00;NA;0,2
1929;2;0,00000000000000e+00;4000,0000000000000;NA;185,0000000000000;8,00000000000000e-02;NA;0,2
1929;3;0,00000000000000e+00;4000,0000000000000;NA;481,0000000000000;3,01000000000000e-01;NA;0,2
1929;4;0,00000000000000e+00;4000,0000000000000;NA;910,0000000000000;5,39000000000000e-01;NA;0,2
1929;5;0,00000000000000e+00;4000,0000000000000;NA;1409,0000000000000;7,22000000000000e-01;NA;0,2
1929;6;0,00000000000000e+00;4000,0000000000000;NA;1968,0000000000000;8,21000000000000e-01;NA;0,2
1929;7;0,00000000000000e+00;4000,0000000000000;NA;2496,0000000000000;8,68000000000000e-01;NA;0,2
1929;8;0,00000000000000e+00;4000,0000000000000;NA;3077,0000000000000;9,04000000000000e-01;NA;0,2
1929;9;0,00000000000000e+00;4000,0000000000000;NA;3300,0000000000000;9,63000000000000e-01;NA;0,2
1929;10;0,00000000000000e+00;4000,0000000000000;NA;4000,0000000000000;1,00000000000000e+00;NA;0,2
1929;11;0,00000000000000e+00;4000,0000000000000;NA;5741,0000000000000;1,00000000000000e+00;NA;0,2
1929;12;0,00000000000000e+00;4000,0000000000000;NA;6171,0000000000000;1,00000000000000e+00;NA;0,2
1929;13;0,00000000000000e+00;4000,0000000000000;NA;4000,0000000000000;1,00000000000000e+00;NA;0,2
1929;14;0,00000000000000e+00;4000,0000000000000;NA;5213,0000000000000;1,00000000000000e+00;NA;0,2
1929;15;0,00000000000000e+00;4000,0000000000000;NA;4000,0000000000000;NA;NA;0,2
1929;16;0,00000000000000e+00;4000,0000000000000;NA;4000,0000000000000;NA;NA;0,2
1929;17;0,00000000000000e+00;4000,0000000000000;NA;4000,0000000000000;NA;NA;0,2
1929;18;0,00000000000000e+00;4000,0000000000000;NA;4000,0000000000000;NA;NA;0,2
1929;19;0,00000000000000e+00;4000,0000000000000;NA;4000,0000000000000;NA;NA;0,2
1929;20;0,00000000000000e+00;4000,0000000000000;NA;4000,0000000000000;NA;NA;0,2
1929;21;0,00000000000000e+00;4000,0000000000000;NA;4000,0000000000000;NA;NA;0,2
1929;22;0,00000000000000e+00;4000,0000000000000;NA;4000,0000000000000;NA;NA;0,2
1930;0;0,00000000000000e+00;4000,0000000000000;NA;4000,0000000000000;NA;NA;0,2
1930;1;0,00000000000000e+00;4000,0000000000000;NA;37,0000000000000;0,00000000000000e+00;NA;0,2
1930;2;0,00000000000000e+00;4000,0000000000000;NA;185,0000000000000;8,00000000000000e-02;NA;0,2
1930;3;0,00000000000000e+00;4000,0000000000000;NA;481,0000000000000;3,01000000000000e-01;NA;0,2
1930;4;0,00000000000000e+00;4000,0000000000000;NA;910,0000000000000;5,39000000000000e-01;NA;0,2
1930;5;0,00000000000000e+00;4000,0000000000000;NA;1409,0000000000000;7,22000000000000e-01;NA;0,2
1930;6;0,00000000000000e+00;4000,0000000000000;NA;1968,0000000000000;8,21000000000000e-01;NA;0,2
1930;7;0,00000000000000e+00;4000,0000000000000;NA;2496,0000000000000;8,68000000000000e-01;NA;0,2
1930;8;0,00000000000000e+00;4000,0000000000000;NA;3077,0000000000000;9,04000000000000e-01;NA;0,2
1930;9;0,00000000000000e+00;4000,0000000000000;NA;3300,0000000000000;9,63000000000000e-01;NA;0,2
1930;10;0,00000000000000e+00;4000,0000000000000;NA;4000,0000000000000;1,00000000000000e+00;NA;0,2
1930;11;0,00000000000000e+00;4000,0000000000000;NA;5741,0000000000000;1,00000000000000e+00;NA;0,2
1930;12;0,00000000000000e+00;4000,0000000000000;NA;6171,0000000000000;1,00000000000000e+00;NA;0,2
1930;13;0,00000000000000e+00;4000,0000000000000;NA;4000,0000000000000;1,00000000000000e+00;NA;0,2
1930;14;0,00000000000000e+00;4000,0000000000000;NA;5213,0000000000000;1,00000000000000e+00;NA;0,2
1930;15;0,00000000000000e+00;4000,0000000000000;NA;4000,0000000000000;NA;NA;0,2
1930;16;0,00000000000000e+00;4000,0000000000000;NA;4000,0000000000000;NA;NA;0,2
1930;17;0,00000000000000e+00;4000,0000000000000;NA;4000,0000000000000;NA;NA;0,2
1930;18;0,00000000000000e+00;4000,0000000000000;NA;4000,0000000000000;NA;NA;0,2
1930;19;0,00000000000000e+00;4000,0000000000000;NA;4000,0000000000000;NA;NA;0,2
1930;20;0,00000000000000e+00;4000,0000000000000;NA;4000,0000000000000;NA;NA;0,2
1930;21;0,00000000000000e+00;4000,0000000000000;NA;4000,0000000000000;NA;NA;0,2
1930;22;0,00000000000000e+00;4000,0000000000000;NA;4000,0000000000000;NA;NA;0,2
1931;0;0,00000000000000e+00;4000,0000000000000;NA;4000,0000000000000;NA;NA;0,2
1931;1;0,00000000000000e+00;4000,0000000000000;NA;37,0000000000000;0,00000000000000e+00;NA;0,2
1931;2;0,00000000000000e+00;4000,0000000000000;NA;185,0000000000000;8,00000000000000e-02;NA;0,2
1931;3;0,00000000000000e+00;4000,0000000000000;NA;481,0000000000000;3,01000000000000e-01;NA;0,2
1931;4;0,00000000000000e+00;4000,0000000000000;NA;910,0000000000000;5,39000000000000e-01;NA;0,2
1931;5;0,00000000000000e+00;4000,0000000000000;NA;1409,0000000000000;7,22000000000000e-01;NA;0,2
1931;6;0,00000000000000e+00;4000,0000000000000;NA;1968,0000000000000;8,21000000000000e-01;NA;0,2
1931;7;0,00000000000000e+00;4000,0000000000000;NA;2496,0000000000000;8,68000000000000e-01;NA;0,2
1931;8;0,00000000000000e+00;4000,0000000000000;NA;3077,0000000000000;9,04000000000000e-01;NA;0,2
1931;9;0,00000000000000e+00;4000,0000000000000;NA;3300,0000000000000;9,63000000000000e-01;NA;0,2
1931;10;0,00000000000000e+00;4000,0000000000000;NA;4000,0000000000000;1,00000000000000e+00;NA;0,2
1931;11;0,00000000000000e+00;4000,0000000000000;NA;5741,0000000000000;1,00000000000000e+00;NA;0,2
1931;12;0,00000000000000e+00;4000,0000000000000;NA;6171,0000000000000;1,00000000000000e+00;NA;0,2
1931;13;0,00000000000000e+00;4000,0000000000000;NA;4000,0000000000000;1,00000000000000e+00;NA;0,2
1931;14;0,00000000000000e+00;4000,0000000000000;NA;5213,0000000000000;1,00000000000000e+00;NA;0,2
1931;15;0,00000000000000e+00;4000,0000000000000;NA;4000,0000000000000;NA;NA;0,2
1931;16;0,00000000000000e+00;4000,0000000000000;NA;4000,0000000000000;NA;NA;0,2
1931;17;0,00000000000000e+00;4000,0000000000000;NA;4000,0000000000000;NA;NA;0,2
1931;18;0,00000000000000e+00;4000,0000000000000;NA;4000,0000000000000;NA;NA;0,2
1931;19;0,00000000000000e+00;4000,0000000000000;NA;4000,0000000000000;NA;NA;0,2
1931;20;0,00000000000000e+00;4000,0000000000000;NA;4000,0000000000000;NA;NA;0,2
1931;21;0,00000000000000e+00;4000,0000000000000;NA;4000,0000000000000;NA;NA;0,2
1931;22;0,00000000000000e+00;4000,0000000000000;NA;4000,0000000000000;NA;NA;0,2
1932;0;0,00000000000000e+00;4000,0000000000000;NA;4000,0000000000000;NA;NA;0,2
1932;1;0,00000000000000e+00;4000,0000000000000;NA;37,0000000000000;0,00000000000000e+00;NA;0,2
1932;2;0,00000000000000e+00;4000,0000000000000;NA;185,0000000000000;8,00000000000000e-02;NA;0,2
1932;3;0,00000000000000e+00;4000,0000000000000;NA;481,0000000000000;3,01000000000000e-01;NA;0,2
1932;4;0,00000000000000e+00;4000,0000000000000;NA;910,0000000000000;5,39000000000000e-01;NA;0,2
1932;5;0,00000000000000e+00;4000,0000000000000;NA;1409,0000000000000;7,22000000000000e-01;NA;0,2
1932;6;0,00000000000000e+00;4000,0000000000000;NA;1968,0000000000000;8,21000000000000e-01;NA;0,2
1932;7;0,00000000000000e+00;4000,0000000000000;NA;2496,0000000000000;8,68000000000000e-01;NA;0,2
1932;8;0,00000000000000e+00;4000,0000000000000;NA;3077,0000000000000;9,04000000000000e-01;NA;0,2
1932;9;0,00000000000000e+00;4000,0000000000000;NA;3300,0000000000000;9,63000000000000e-01;NA;0,2
1932;10;0,00000000000000e+00;4000,0000000000000;NA;4000,0000000000000;1,00000000000000e+00;NA;0,2
1932;11;0,00000000000000e+00;4000,0000000000000;NA;5741,0000000000000;1,00000000000000e+00;NA;0,2
1932;12;0,00000000000000e+00;4000,0000000000000;NA;6171,0000000000000;1,00000000000000e+00;NA;0,2
1932;13;0,00000000000000e+00;4000,0000000000000;NA;4000,0000000000000;1,00000000000000e+00;NA;0,2
1932;14;0,00000000000000e+00;4000,0000000000000;NA;5213,0000000000000;1,00000000000000e+00;NA;0,2
1932;15;0,00000000000000e+00;4000,0000000000000;NA;4000,0000000000000;NA;NA;0,2
1932;16;0,00000000000000e+00;4000,0000000000000;NA;4000,0000000000000;NA;NA;0,2
1932;17;0,00000000000000e+00;4000,0000000000000;NA;4000,0000000000000;NA;NA;0,2
1932;18;0,00000000000000e+00;4000,0000000000000;NA;4000,0000000000000;NA;NA;0,2
1932;19;0,00000000000000e+00;4000,0000000000000;NA;4000,0000000000000;NA;NA;0,2
1932;20;0,00000000000000e+00;4000,0000000000000;NA;4000,0000000000000;NA;NA;0,2
1932;21;0,00000000000000e+00;4000,0000000000000;NA;4000,0000000000000;NA;NA;0,2
1932;22;0,00000000000000e+00;4000,0000000000000;NA;4000,0000000000000;NA;NA;0,2
1933;0;0,00000000000000e+00;4000,0000000000000;NA;4000,0000000000000;NA;NA;0,2
1933;1;0,00000000000000e+00;4000,0000000000000;NA;37,0000000000000;0,00000000000000e+00;NA;0,2
1933;2;0,00000000000000e+00;4000,0000000000000;NA;185,0000000000000;8,00000000000000e-02;NA;0,2
1933;3;0,00000000000000e+00;4000,0000000000000;NA;481,0000000000000;3,01000000000000e-01;NA;0,2
1933;4;0,00000000000000e+00;4000,0000000000000;NA;910,0000000000000;5,39000000000000e-01;NA;0,2
1933;5;0,00000000000000e+00;4000,0000000000000;NA;1409,0000000000000;7,22000000000000e-01;NA;0,2
1933;6;0,00000000000000e+00;4000,0000000000000;NA;1968,0000000000000;8,21000000000000e-01;NA;0,2
1933;7;0,00000000000000e+00;4000,0000000000000;NA;2496,0000000000000;8,68000000000000e-01;NA;0,2
1933;8;0,00000000000000e+00;4000,0000000000000;NA;3077,0000000000000;9,04000000000000e-01;NA;0,2
1933;9;0,00000000000000e+00;4000,0000000000000;NA;3300,0000000000000;9,63000000000000e-01;NA;0,2
1933;10;0,00000000000000e+00;4000,0000000000000;NA;4000,0000000000000;1,00000000000000e+00;NA;0,2
1933;11;0,00000000000000e+00;4000,0000000000000;NA;5741,0000000000000;1,00000000000000e+00;NA;0,2
1933;12;0,00000000000000e+00;4000,0000000000000;NA;6171,0000000000000;1,00000000000000e+00;NA;0,2
1933;13;0,00000000000000e+00;4000,0000000000000;NA;4000,0000000000000;1,00000000000000e+00;NA;0,2
1933;14;0,00000000000000e+00;4000,0000000000000;NA;5213,0000000000000;1,00000000000000e+00;NA;0,2
1933;15;0,00000000000000e+00;4000,0000000000000;NA;4000,0000000000000;NA;NA;0,2
1933;16;0,00000000000000e+00;4000,0000000000000;NA;4000,0000000000000;NA;NA;0,2
1933;17;0,00000000000000e+00;4000,0000000000000;NA;4000,0000000000000;NA;NA;0,2
1933;18;0,00000000000000e+00;4000,0000000000000;NA;4000,0000000000000;NA;NA;0,2
1933;19;0,00000000000000e+00;4000,0000000000000;NA;4000,0000000000000;NA;NA;0,2
1933;20;0,00000000000000e+00;4000,0000000000000;NA;4000,0000000000000;NA;NA;0,2
1933;21;0,00000000000000e+00;4000,0000000000000;NA;4000,0000000000000;NA;NA;0,2
1933;22;0,00000000000000e+00;4000,0000000000000;NA;4000,0000000000000;NA;NA;0,2
1934;0;0,00000000000000e+00;4000,0000000000000;NA;4000,0000000000000;NA;NA;0,2
1934;1;0,00000000000000e+00;4000,0000000000000;NA;37,0000000000000;0,00000000000000e+00;NA;0,2
1934;2;0,00000000000000e+00;4000,0000000000000;NA;185,0000000000000;8,00000000000000e-02;NA;0,2
1934;3;0,00000000000000e+00;4000,0000000000000;NA;481,0000000000000;3,01000000000000e-01;NA;0,2
1934;4;0,00000000000000e+00;4000,0000000000000;NA;910,0000000000000;5,39000000000000e-01;NA;0,2
1934;5;0,00000000000000e+00;4000,0000000000000;NA;1409,0000000000000;7,22000000000000e-01;NA;0,2
1934;6;0,00000000000000e+00;4000,0000000000000;NA;1968,0000000000000;8,21000000000000e-01;NA;0,2
1934;7;0,00000000000000e+00;4000,0000000000000;NA;2496,0000000000000;8,68000000000000e-01;NA;0,2
1934;8;0,00000000000000e+00;4000,0000000000000;NA;3077,0000000000000;9,04000000000000e-01;NA;0,2
1934;9;0,00000000000000e+00;4000,0000000000000;NA;3300,0000000000000;9,63000000000000e-01;NA;0,2
1934;10;0,00000000000000e+00;4000,0000000000000;NA;4000,0000000000000;1,00000000000000e+00;NA;0,2
1934;11;0,00000000000000e+00;4000,0000000000000;NA;5741,0000000000000;1,00000000000000e+00;NA;0,2
1934;12;0,00000000000000e+00;4000,0000000000000;NA;6171,0000000000000;1,00000000000000e+00;NA;0,2
1934;13;0,00000000000000e+00;4000,0000000000000;NA;4000,0000000000000;1,00000000000000e+00;NA;0,2
1934;14;0,00000000000000e+00;4000,0000000000000;NA;5213,0000000000000;1,00000000000000e+00;NA;0,2
1934;15;0,00000000000000e+00;4000,0000000000000;NA;4000,0000000000000;NA;NA;0,2
1934;16;0,00000000000000e+00;4000,0000000000000;NA;4000,0000000000000;NA;NA;0,2
1934;17;0,00000000000000e+00;4000,0000000000000;NA;4000,0000000000000;NA;NA;0,2
1934;18;0,00000000000000e+00;4000,0000000000000;NA;4000,0000000000000;NA;NA;0,2
1934;19;0,00000000000000e+00;4000,0000000000000;NA;4000,0000000000000;NA;NA;0,2
1934;20;0,00000000000000e+00;4000,0000000000000;NA;4000,0000000000000;NA;NA;0,2
